gene	target	n_mut	n_wt	med_fc_mut	med_fc_wt	effect	p_value	q_value	sig
ASH2L	CD44	5	174	-0.1724	-0.1904	0.018	0.7307989621155828	1.0	False
SREBF2	CD44	7	172	-0.2727	-0.1803	-0.0923	0.9332782826596445	1.0	False
UNC13D	CHI3L1	6	173	-0.1183	0.1594	-0.2777	0.9595000890046838	1.0	False
PAK6	CHI3L1	5	174	-0.679	0.157	-0.8361	0.956024281358748	1.0	False
NSD1	CHI3L1	12	167	0.333	0.1547	0.1783	0.974693305181546	1.0	False
NSD1	CD44	12	167	-0.3613	-0.1798	-0.1815	0.9654958440920282	1.0	False
SORCS1	CHI3L1	5	174	-0.679	0.157	-0.8361	0.7244011909548349	1.0	False
GTSE1	CHI3L1	6	173	-0.3661	0.1594	-0.5254	0.909801433644603	1.0	False
ARHGEF6	CHI3L1	5	174	-0.679	0.157	-0.8361	0.7180213335538898	1.0	False
PHIP	CD44	10	169	-0.5421	-0.1798	-0.3623	0.8137990578966938	1.0	False
FRY	CHI3L1	10	169	0.1172	0.1547	-0.0374	0.7750513736700824	1.0	False
CNTN5	CD44	10	169	-0.2225	-0.1808	-0.0417	0.8628711838660695	1.0	False
CEP164	CD44	7	172	-0.2727	-0.1803	-0.0923	0.9506589583526521	1.0	False
ATP1A1	CD44	6	173	0.187	-0.1808	0.3678	0.9159991714021933	1.0	False
PFKL	CD44	6	173	-0.325	-0.1798	-0.1452	0.9346203061462957	1.0	False
MTMR12	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.7956728273466026	1.0	False
MTMR12	CD44	5	174	-0.45	-0.1803	-0.2697	0.7760508851918947	1.0	False
SI	CD44	10	169	0.2756	-0.1808	0.4564	0.7992096569102201	1.0	False
ANKRD17	CD44	12	167	0.2027	-0.1808	0.3835	0.9333488658191145	1.0	False
KIAA1462	CD44	6	173	0.187	-0.1808	0.3678	0.6870739503984328	1.0	False
COL16A1	CHI3L1	8	171	0.012	0.1547	-0.1427	0.9590342859283815	1.0	False
COL16A1	CD44	8	171	-0.325	-0.1798	-0.1452	0.7189669791046791	1.0	False
MUT	CHI3L1	5	174	-0.0199	0.157	-0.1769	0.9830795039465055	1.0	False
RPS6KA1	CD44	6	173	0.0861	-0.1808	0.2669	0.996883354221317	1.0	False
TRAPPC10	CD44	6	173	-0.6308	-0.1798	-0.451	0.7337582348104458	1.0	False
PHACTR4	CHI3L1	5	174	-0.7039	0.157	-0.8609	0.7500956365411021	1.0	False
PHACTR4	CD44	5	174	-0.2727	-0.1803	-0.0923	0.9695478366679062	1.0	False
TPX2	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.8352677992409291	1.0	False
TPX2	CD44	5	174	0.8265	-0.1904	1.0169	0.6989929510149655	1.0	False
SPEN	CD44	13	166	-0.0776	-0.1904	0.1128	0.8218981833146294	1.0	False
ALS2CR11	CHI3L1	8	171	0.1528	0.1547	-0.0019	0.910021747572791	1.0	False
SLC4A10	CD44	6	173	0.2812	-0.1808	0.462	0.9657268340127513	1.0	False
KIF21A	CD44	10	169	0.7783	-0.2	0.9783	0.7368559756204516	1.0	False
SPG7	CHI3L1	5	174	-0.2085	0.166	-0.3744	0.7244011909548349	1.0	False
HMGCS2	CHI3L1	6	173	0.333	0.1547	0.1783	0.9657268340127513	1.0	False
HMGCS2	CD44	6	173	-0.2908	-0.1798	-0.111	0.885066416177464	1.0	False
TAF15	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.929015898451462	1.0	False
OPLAH	CD44	7	172	-0.2727	-0.1803	-0.0923	0.8526964381382127	1.0	False
HIVEP3	CD44	7	172	-0.8866	-0.1803	-0.7063	0.8185593170559585	1.0	False
FAM83C	CHI3L1	8	171	1.1412	0.1356	1.0056	0.7604131986286472	1.0	False
PRKD1	CD44	7	172	-0.3682	-0.1803	-0.1879	0.8128998961435637	1.0	False
LIMK1	CD44	5	174	0.1233	-0.1904	0.3137	0.7053168287800904	1.0	False
FLT3	CHI3L1	6	173	0.5355	0.1547	0.3808	0.8665838401738778	1.0	False
PTPN11	CD44	16	163	0.1385	-0.2	0.3385	0.9174499231699196	1.0	False
ZNF541	CD44	5	174	-0.0111	-0.1904	0.1793	0.8685665937215787	1.0	False
KDM5C	CHI3L1	6	173	-0.3566	0.1547	-0.5113	0.775397504428993	1.0	False
KDM5C	CD44	6	173	-0.492	-0.1808	-0.3112	0.7874140789941622	1.0	False
KIAA1430	CHI3L1	5	174	-0.1719	0.157	-0.3289	0.789118188852424	1.0	False
KIAA1430	CD44	5	174	0.135	-0.1904	0.3254	0.9020830476377649	1.0	False
DLL3	CD44	6	173	-0.2908	-0.1798	-0.111	0.823743970729365	1.0	False
FCGBP	CD44	7	172	0.8239	-0.1904	1.0143	0.7020247571807015	1.0	False
IFT172	CHI3L1	6	173	0.333	0.1547	0.1783	0.9470540258246308	1.0	False
C10orf71	CD44	12	167	-0.1582	-0.1808	0.0226	0.9333488658191145	1.0	False
C17orf74	CD44	6	173	-0.3795	-0.1798	-0.1997	0.8359384580856594	1.0	False
SPP1	CHI3L1	5	174	-0.6445	0.157	-0.8015	0.8685665937215787	1.0	False
CRTC1	CD44	5	174	-0.2727	-0.1803	-0.0923	0.7695390490464373	1.0	False
CHUK	CD44	6	173	-0.5603	-0.1798	-0.3805	0.7634319802081154	1.0	False
EHBP1	CD44	6	173	-0.2908	-0.1798	-0.111	0.9346203061462957	1.0	False
NIPA1	CD44	6	173	-0.3613	-0.1798	-0.1815	0.9036089147164706	1.0	False
LAMC1	CHI3L1	10	169	0.5341	0.1547	0.3794	0.74634821291131	1.0	False
LAMC1	CD44	10	169	-0.0688	-0.1808	0.112	0.8235616773691822	1.0	False
ZNF732	CHI3L1	5	174	1.4486	0.1452	1.3034	0.808821944315689	1.0	False
SPP1	CD44	5	174	0.6213	-0.1904	0.8117	0.7372142090367616	1.0	False
RNF217	CHI3L1	6	173	0.3645	0.1547	0.2098	0.8176617246823835	1.0	False
FAT4	CD44	10	169	-0.2545	-0.1798	-0.0746	0.8530079210490153	1.0	False
SPTBN1	CD44	11	168	-0.2727	-0.1803	-0.0923	0.9353748543820644	1.0	False
PEX6	CHI3L1	5	174	1.408	0.1452	1.2628	0.808821944315689	1.0	False
DENND3	CHI3L1	10	169	0.5159	0.1547	0.3612	0.9974943502112312	1.0	False
SLC4A11	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.929015898451462	1.0	False
NF1	CD44	36	143	-0.0624	-0.2269	0.1645	0.7310963497644712	1.0	False
EDNRB	CD44	5	174	-0.45	-0.1803	-0.2697	0.7630422748289097	1.0	False
TGFBR3	CD44	7	172	-0.5687	-0.1803	-0.3884	0.9622590543664259	1.0	False
POFUT2	CHI3L1	5	174	0.514	0.1452	0.3689	0.8752542348010728	1.0	False
SELPLG	CD44	6	173	-0.2819	-0.1808	-0.1011	0.9906502221313603	1.0	False
ARHGAP32	CD44	9	170	-0.2	-0.1803	-0.0197	0.9185064541715181	1.0	False
IPO13	CHI3L1	7	172	0.6503	0.1452	0.5051	0.7238001870608125	1.0	False
IPO13	CD44	7	172	-0.2727	-0.1803	-0.0923	0.939068855055214	1.0	False
BTBD1	CHI3L1	5	174	0.8745	0.1452	0.7294	0.848557711591728	1.0	False
UNC79	CD44	5	174	-0.1724	-0.1904	0.018	0.7956728273466026	1.0	False
NRXN2	CHI3L1	8	171	0.7837	0.1356	0.648	0.7761350412513989	1.0	False
ATN1	CHI3L1	7	172	0.8745	0.1452	0.7294	0.7903582633418719	1.0	False
ADAMTSL3	CD44	11	168	-0.2727	-0.1803	-0.0923	0.8546484560142784	1.0	False
F8	CD44	8	171	-0.1946	-0.1808	-0.0138	0.8883331041858747	1.0	False
GRIA4	CHI3L1	7	172	1.1736	0.1452	1.0285	0.9101526555035228	1.0	False
KIF2B	CHI3L1	6	173	-0.6406	0.1594	-0.8	0.7515200687207627	1.0	False
ZNF799	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.8220214008151181	1.0	False
FZD1	CHI3L1	5	174	-0.0617	0.157	-0.2188	0.9627848085734797	1.0	False
FOXN1	CD44	5	174	-0.2727	-0.1803	-0.0923	0.8220214008151181	1.0	False
FAM208B	CHI3L1	6	173	0.0977	0.1547	-0.057	0.9222018168681823	1.0	False
DCAF12L2	CD44	6	173	-0.4441	-0.1798	-0.2643	0.9222018168681823	1.0	False
NONO	CHI3L1	5	174	1.1736	0.1452	1.0285	0.7825774184960889	1.0	False
ZHX1	CD44	7	172	-0.2727	-0.1803	-0.0923	0.8299050628832968	1.0	False
SETDB1	CHI3L1	7	172	0.8745	0.1231	0.7514	0.6966165001684876	1.0	False
SETDB1	CD44	7	172	-0.2922	-0.1803	-0.1118	0.8355908370372102	1.0	False
GPT	CD44	5	174	-0.2727	-0.1803	-0.0923	0.848557711591728	1.0	False
NOS3	CD44	7	172	0.135	-0.1904	0.3254	0.9448625116412228	1.0	False
LONP1	CHI3L1	6	173	0.4244	0.1547	0.2697	0.7044585530258753	1.0	False
NCBP1	CD44	6	173	0.2528	-0.2	0.4528	0.775397504428993	1.0	False
GARNL3	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.956024281358748	1.0	False
GARNL3	CD44	5	174	-0.45	-0.1803	-0.2697	0.9088076050176378	1.0	False
FASN	CHI3L1	12	167	0.333	0.1547	0.1783	0.8063566589878982	1.0	False
FASN	CD44	12	167	-0.2908	-0.1798	-0.111	0.7013086199694125	1.0	False
EMILIN1	CHI3L1	9	170	0.8153	0.1231	0.6922	0.9237475130819911	1.0	False
CDH23	CHI3L1	14	165	-0.1593	0.1594	-0.3186	0.852962929352104	1.0	False
MYH14	CD44	8	171	-0.2908	-0.1798	-0.111	0.882922878375328	1.0	False
OTX1	CHI3L1	5	174	0.8745	0.1452	0.7294	0.8220214008151181	1.0	False
OTX1	CD44	5	174	-0.2727	-0.1803	-0.0923	0.8886538639219957	1.0	False
SMOX	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.6989929510149655	1.0	False
SMOX	CD44	5	174	-0.2727	-0.1803	-0.0923	0.956024281358748	1.0	False
NR3C2	CHI3L1	6	173	0.1486	0.1547	-0.0061	0.9036089147164706	1.0	False
EIF4B	CD44	6	173	-0.5899	-0.1798	-0.4101	0.823743970729365	1.0	False
GPR115	CD44	11	168	-0.309	-0.1803	-0.1287	0.7892550365377454	1.0	False
ABCF2	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.8154155799526885	1.0	False
ABCA13	CHI3L1	23	156	0.0723	0.157	-0.0848	0.88518310270915	1.0	False
KIRREL3	CD44	7	172	0.8239	-0.1904	1.0143	0.7183354551949364	1.0	False
SPEG	CHI3L1	12	167	0.5997	0.1547	0.4451	0.7752587888500196	1.0	False
SMG6	CHI3L1	6	173	0.5997	0.1547	0.4451	0.9906502221313603	1.0	False
SMG6	CD44	6	173	0.2756	-0.1808	0.4564	0.7634319802081154	1.0	False
ACAD11	CD44	5	174	-0.45	-0.1803	-0.2697	0.8819501232567537	1.0	False
RBM12B	CD44	6	173	0.3519	-0.1808	0.5327	0.9284089664904452	1.0	False
FAM129A	CD44	5	174	0.1233	-0.1904	0.3137	0.8752542348010728	1.0	False
SLC6A6	CHI3L1	7	172	-0.2085	0.157	-0.3655	0.9854798368097505	1.0	False
SLC6A6	CD44	7	172	-0.309	-0.1803	-0.1287	0.9217075541863714	1.0	False
CELSR1	CHI3L1	13	166	-0.2085	0.157	-0.3655	0.8392352975338075	1.0	False
ZNF425	CHI3L1	5	174	-0.679	0.157	-0.8361	0.9830795039465055	1.0	False
STOX2	CD44	7	172	-0.0776	-0.1904	0.1128	0.7679832254109434	1.0	False
EPX	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.7825774184960889	1.0	False
SMARCAD1	CHI3L1	6	173	0.1713	0.1547	0.0166	0.909801433644603	1.0	False
SMARCAD1	CD44	6	173	-0.3613	-0.1798	-0.1815	0.8115899568401099	1.0	False
ITPRIPL1	CD44	5	174	-0.309	-0.1803	-0.1287	0.8685665937215787	1.0	False
HLA-C	CHI3L1	6	173	0.1159	0.1547	-0.0388	0.9222018168681823	1.0	False
CA4	CD44	5	174	-0.1488	-0.1904	0.0417	0.9020830476377649	1.0	False
PRKDC	CHI3L1	10	169	-0.178	0.1594	-0.3374	0.9574241087857899	1.0	False
TBX3	CHI3L1	5	174	-0.679	0.157	-0.8361	0.789118188852424	1.0	False
CES5A	CHI3L1	6	173	-0.8069	0.1594	-0.9663	0.6870739503984328	1.0	False
CUL7	CHI3L1	8	171	-0.4438	0.1594	-0.6031	0.7972346298111075	1.0	False
PCDH10	CHI3L1	8	171	0.0977	0.1547	-0.057	0.7761350412513989	1.0	False
TJP1	CD44	6	173	0.2497	-0.1808	0.4305	0.996883354221317	1.0	False
LRRIQ1	CD44	9	170	-0.2727	-0.1803	-0.0923	0.949997956295096	1.0	False
SLC1A6	CD44	10	169	-0.0428	-0.2	0.1572	0.7039565889360335	1.0	False
RGL1	CHI3L1	5	174	0.8745	0.1452	0.7294	0.8685665937215787	1.0	False
POM121L12	CHI3L1	5	174	-0.7722	0.157	-0.9293	0.7500956365411021	1.0	False
MYO3B	CD44	7	172	-0.45	-0.1803	-0.2697	0.8870996188516731	1.0	False
PPP1R3A	CD44	8	171	-0.2225	-0.1808	-0.0417	0.9154546365430802	1.0	False
RTEL1	CHI3L1	7	172	-0.2085	0.157	-0.3655	0.7568634810767191	1.0	False
RTEL1	CD44	7	172	-0.8866	-0.1803	-0.7063	0.9970958199957334	1.0	False
GRM3	CHI3L1	7	172	-0.2085	0.166	-0.3744	0.7457916976237386	1.0	False
GRM3	CD44	7	172	-0.2727	-0.1803	-0.0923	0.9738667972293165	1.0	False
LPL	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.9695478366679062	1.0	False
LPL	CD44	5	174	0.1233	-0.1904	0.3137	0.9966156797170627	1.0	False
PRPF40A	CHI3L1	7	172	0.1594	0.1452	0.0142	0.9159279804378728	1.0	False
PRPF40A	CD44	7	172	-0.1724	-0.1904	0.018	0.8185593170559585	1.0	False
DGCR8	CHI3L1	9	170	0.8745	0.1452	0.7294	0.7091815086380091	1.0	False
ULK1	CHI3L1	8	171	0.1172	0.1547	-0.0374	0.6883891283627009	1.0	False
MYO15A	CHI3L1	14	165	-0.0179	0.1547	-0.1726	0.9250990848523559	1.0	False
MYO15A	CD44	14	165	-0.1517	-0.1808	0.0291	0.7861651275045051	1.0	False
PRICKLE1	CHI3L1	7	172	-0.2085	0.157	-0.3655	0.9564579041974399	1.0	False
RUFY3	CD44	7	172	-0.2727	-0.1803	-0.0923	0.7292784271193142	1.0	False
PRDM8	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.929015898451462	1.0	False
PRDM8	CD44	5	174	-1.0118	-0.1803	-0.8315	0.7116597353381195	1.0	False
INO80	CHI3L1	8	171	0.3666	0.1547	0.2119	0.9754139094626016	1.0	False
PER1	CHI3L1	6	173	0.6542	0.1547	0.4995	0.996883354221317	1.0	False
ELP2	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.7760508851918947	1.0	False
HFM1	CHI3L1	5	174	0.8745	0.1452	0.7294	0.8552178954992359	1.0	False
STK36	CHI3L1	7	172	0.8745	0.1452	0.7294	0.9101526555035228	1.0	False
RETSAT	CD44	6	173	-0.4134	-0.1798	-0.2336	0.7396642982424353	1.0	False
LAMB1	CD44	7	172	-0.2727	-0.1803	-0.0923	0.939068855055214	1.0	False
EPAS1	CD44	5	174	-0.2727	-0.1803	-0.0923	0.8685665937215787	1.0	False
CHSY3	CD44	7	172	0.4854	-0.1904	0.6758	0.9564579041974399	1.0	False
RECQL4	CD44	7	172	-0.309	-0.1803	-0.1287	0.9970958199957334	1.0	False
PRB2	CHI3L1	6	173	0.9198	0.1356	0.7842	0.7278671603620764	1.0	False
GOLGA6L1	CHI3L1	6	173	-0.0638	0.1547	-0.2185	0.8176617246823835	1.0	False
COL28A1	CD44	6	173	-0.3613	-0.1798	-0.1815	0.6870739503984328	1.0	False
DOCK9	CD44	10	169	-0.2908	-0.1798	-0.111	0.8089284726220464	1.0	False
ANKRD12	CHI3L1	7	172	-0.2085	0.157	-0.3655	0.7679832254109434	1.0	False
COL25A1	CHI3L1	5	174	-0.679	0.157	-0.8361	0.7244011909548349	1.0	False
FZR1	CD44	6	173	-0.3953	-0.1798	-0.2154	0.9532756837413305	1.0	False
NYAP2	CD44	6	173	0.0648	-0.1808	0.2457	0.7874140789941622	1.0	False
CYP11B2	CHI3L1	7	172	0.0204	0.157	-0.1366	0.9738667972293165	1.0	False
ATP6V0A4	CHI3L1	10	169	0.333	0.1547	0.1783	0.9174611870240045	1.0	False
CBFA2T3	CHI3L1	7	172	-0.1476	0.157	-0.3046	0.6966165001684876	1.0	False
LTA4H	CD44	5	174	-0.309	-0.1803	-0.1287	0.7956728273466026	1.0	False
ACACB	CHI3L1	10	169	0.333	0.1547	0.1783	0.7895218454349839	1.0	False
SIPA1	CD44	9	170	-0.4389	-0.1761	-0.2628	0.9920998947123189	1.0	False
ZNF326	CD44	5	174	-0.45	-0.1761	-0.2739	1.0	1.0	False
KDM3A	CD44	7	172	-0.8116	-0.1803	-0.6313	0.8072498094768257	1.0	False
METAP1	CHI3L1	5	174	-0.679	0.157	-0.8361	0.808821944315689	1.0	False
METAP1	CD44	5	174	-0.309	-0.1761	-0.1329	0.9357620200464711	1.0	False
COL28A1	CHI3L1	6	173	0.2473	0.1547	0.0926	0.9532756837413305	1.0	False
GLTSCR1L	CD44	6	173	-0.2225	-0.1808	-0.0417	0.7102867325177626	1.0	False
KRTAP10-6	CHI3L1	9	170	-0.2085	0.157	-0.3655	0.9605149582960633	1.0	False
KRTAP10-6	CD44	9	170	-0.309	-0.1803	-0.1287	0.8147249794316022	1.0	False
LLGL2	CHI3L1	6	173	0.5997	0.1547	0.4451	0.885066416177464	1.0	False
PIK3CD	CHI3L1	6	173	0.6731	0.1547	0.5184	0.9346203061462957	1.0	False
CCHCR1	CD44	6	173	-0.573	-0.1808	-0.3922	0.8604379576731636	1.0	False
AEBP1	CD44	10	169	0.1332	-0.1808	0.314	0.9274363562866212	1.0	False
FHAD1	CHI3L1	9	170	1.408	0.1452	1.2628	0.7388703479141527	1.0	False
NCOA1	CHI3L1	7	172	0.8745	0.1452	0.7294	0.9622590543664259	1.0	False
NCOA1	CD44	7	172	0.8239	-0.1904	1.0143	0.6858443829369166	1.0	False
NRCAM	CHI3L1	7	172	1.1736	0.1452	1.0285	0.9680621171581076	1.0	False
C7orf43	CD44	5	174	-0.309	-0.1803	-0.1287	0.808821944315689	1.0	False
RNF17	CHI3L1	8	171	-0.1183	0.1594	-0.2777	0.910021747572791	1.0	False
CSRNP2	CD44	7	172	-0.309	-0.1803	-0.1287	0.9448625116412228	1.0	False
TRIM28	CHI3L1	5	174	-0.679	0.157	-0.8361	0.929015898451462	1.0	False
MCM10	CD44	6	173	0.2365	-0.1808	0.4173	0.9036089147164706	1.0	False
ZCCHC6	CD44	9	170	-0.45	-0.1803	-0.2697	0.8249889138836615	1.0	False
CEL	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.8419075201493873	1.0	False
ZNF644	CHI3L1	6	173	0.1713	0.1547	0.0166	0.9844176587783233	1.0	False
FBXO10	CHI3L1	8	171	-0.4562	0.1594	-0.6155	0.7656435783628285	1.0	False
SLC26A6	CHI3L1	5	174	-0.7039	0.157	-0.8609	0.7630422748289097	1.0	False
BTAF1	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.808821944315689	1.0	False
NDOR1	CHI3L1	5	174	-0.8331	0.157	-0.9901	0.7244011909548349	1.0	False
RAPGEF2	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.8953649704378748	1.0	False
NBAS	CHI3L1	11	168	-0.679	0.157	-0.8361	0.8830111633627646	1.0	False
NBAS	CD44	11	168	-0.45	-0.1761	-0.2739	0.711841254132448	1.0	False
LRRC66	CHI3L1	6	173	-0.6915	0.1594	-0.8508	0.8604379576731636	1.0	False
PPFIA2	CHI3L1	10	169	0.5987	0.1356	0.4631	0.7039565889360335	1.0	False
RUSC2	CD44	10	169	0.2118	-0.1808	0.3927	0.732124767084287	1.0	False
ATG9A	CD44	7	172	-0.309	-0.1803	-0.1287	0.6912229626665177	1.0	False
CASC5	CD44	11	168	-0.5687	-0.1606	-0.4081	0.6940171585332835	1.0	False
PRDM15	CHI3L1	10	169	-0.3702	0.1594	-0.5296	0.9774521168123189	1.0	False
CMYA5	CHI3L1	11	168	-0.2085	0.157	-0.3655	0.7298242252171856	1.0	False
PLCB2	CD44	6	173	-0.2908	-0.1798	-0.111	0.8788984197350004	1.0	False
MDGA2	CD44	5	174	-0.2727	-0.1803	-0.0923	0.7565610171191018	1.0	False
SYT3	CD44	6	173	-0.229	-0.1808	-0.0482	0.9781859816200343	1.0	False
DNAH6	CD44	16	163	-0.4207	-0.1798	-0.2408	0.7064215560906618	1.0	False
EOMES	CHI3L1	9	170	-0.679	0.157	-0.8361	0.8044927488014201	1.0	False
EOMES	CD44	9	170	-0.45	-0.1761	-0.2739	0.9132689337661316	1.0	False
RELN	CD44	18	161	0.0635	-0.2	0.2635	0.7643541642367151	1.0	False
FAM179B	CD44	9	170	-0.2727	-0.1803	-0.0923	0.8611377283999059	1.0	False
ZNF831	CHI3L1	14	165	0.2738	0.1547	0.1191	0.8027380609607333	1.0	False
ZNF831	CD44	14	165	-0.2908	-0.1798	-0.111	0.9507382214153699	1.0	False
PCNXL3	CHI3L1	12	167	-0.4438	0.1726	-0.6163	0.8108255754299645	1.0	False
PCNXL3	CD44	12	167	-0.3613	-0.1798	-0.1815	0.8648935359936244	1.0	False
COL8A2	CHI3L1	6	173	0.9262	0.1547	0.7715	0.769408188765458	1.0	False
ITSN2	CHI3L1	7	172	0.8745	0.1452	0.7294	0.9738667972293165	1.0	False
DENND4C	CHI3L1	7	172	-0.0531	0.157	-0.2101	0.80160932753765	1.0	False
FN1	CD44	13	166	-0.2	-0.1803	-0.0197	0.7158150924544717	1.0	False
CNKSR3	CHI3L1	6	173	-0.4438	0.1594	-0.6031	0.9036089147164706	1.0	False
MYCBPAP	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.9695478366679062	1.0	False
BRD3	CHI3L1	5	174	0.8745	0.1452	0.7294	0.956024281358748	1.0	False
LGR5	CD44	9	170	-0.309	-0.1803	-0.1287	0.8611377283999059	1.0	False
RYR3	CHI3L1	13	166	-0.0199	0.166	-0.1859	0.9401870662142583	1.0	False
POLG	CHI3L1	6	173	0.2473	0.1547	0.0926	0.9284089664904452	1.0	False
PPP1R10	CD44	7	172	0.1233	-0.1904	0.3137	0.939068855055214	1.0	False
SCN3A	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.976312869611193	1.0	False
PTK2	CD44	7	172	-0.8116	-0.1803	-0.6313	0.9970958199957334	1.0	False
TNS3	CHI3L1	6	173	0.3034	0.1547	0.1487	0.8727374595359013	1.0	False
TNS3	CD44	6	173	-0.4091	-0.1798	-0.2293	0.823743970729365	1.0	False
ANKHD1	CHI3L1	6	173	0.0977	0.1547	-0.057	0.9532756837413305	1.0	False
ANKHD1	CD44	6	173	-0.5978	-0.1798	-0.418	0.823743970729365	1.0	False
GRM6	CHI3L1	7	172	0.8745	0.1452	0.7294	0.795978722888068	1.0	False
ZNF727	CHI3L1	6	173	0.7903	0.1356	0.6547	0.8481707011974543	1.0	False
GTF2IRD1	CHI3L1	5	174	1.1736	0.1452	1.0285	0.9695478366679062	1.0	False
EFTUD2	CHI3L1	5	174	0.8745	0.1452	0.7294	0.7244011909548349	1.0	False
EFTUD2	CD44	5	174	-0.2727	-0.1803	-0.0923	0.7825774184960889	1.0	False
ZNF568	CHI3L1	5	174	1.0381	0.1452	0.8929	0.7053168287800904	1.0	False
CASKIN1	CD44	6	173	-0.2908	-0.1798	-0.111	0.940835430663683	1.0	False
SQLE	CHI3L1	7	172	1.408	0.1452	1.2628	0.8128998961435637	1.0	False
MAP4K1	CHI3L1	8	171	0.3034	0.1547	0.1487	0.85595533649908	1.0	False
SQLE	CD44	7	172	-0.309	-0.1761	-0.1329	0.8072498094768257	1.0	False
FAM160A1	CHI3L1	6	173	1.4803	0.1356	1.3447	0.7044585530258753	1.0	False
TRMT2A	CHI3L1	5	174	0.8745	0.1452	0.7294	0.9222744760232164	1.0	False
SPAG9	CD44	7	172	-0.2727	-0.1803	-0.0923	0.7347699254218264	1.0	False
FLCN	CHI3L1	5	174	1.1736	0.1452	1.0285	0.7436465821478945	1.0	False
SPZ1	CD44	5	174	-0.2965	-0.1803	-0.1161	0.9357620200464711	1.0	False
TEP1	CHI3L1	8	171	0.4826	0.1547	0.3279	0.7656435783628285	1.0	False
EPHA4	CD44	6	173	0.1646	-0.1808	0.3454	0.7161311072663147	1.0	False
SUPT5H	CD44	8	171	-0.2908	-0.1798	-0.111	0.8131543816210312	1.0	False
CNNM1	CHI3L1	6	173	0.352	0.1547	0.1973	0.8665838401738778	1.0	False
NAT16	CHI3L1	5	174	-0.7039	0.157	-0.8609	0.9627848085734797	1.0	False
AES	CHI3L1	5	174	0.9416	0.1452	0.7965	0.9155382446474645	1.0	False
LCA5	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.8953649704378748	1.0	False
LCA5	CD44	5	174	-0.309	-0.1803	-0.1287	0.9425124387331105	1.0	False
REST	CHI3L1	7	172	-0.5404	0.157	-0.6974	0.8870996188516731	1.0	False
GRIN2B	CD44	9	170	-0.7275	-0.1803	-0.5472	0.8147249794316022	1.0	False
RSF1	CD44	7	172	-0.2616	-0.1803	-0.0813	0.9332782826596445	1.0	False
GRIK4	CD44	5	174	-0.2727	-0.1803	-0.0923	0.8419075201493873	1.0	False
MLXIPL	CHI3L1	5	174	-0.679	0.157	-0.8361	0.7760508851918947	1.0	False
KDM4B	CHI3L1	6	173	0.3645	0.1547	0.2098	0.769408188765458	1.0	False
ABCA12	CD44	12	167	0.1845	-0.1808	0.3653	0.883070995310313	1.0	False
TRPM7	CHI3L1	5	174	-0.2085	0.157	-0.3655	0.6989929510149655	1.0	False
TRPM7	CD44	5	174	-0.2727	-0.1803	-0.0923	0.7565610171191018	1.0	False
LY9	CD44	5	174	-0.2727	-0.1803	-0.0923	0.6926885303702064	1.0	False
TP53BP1	CD44	7	172	-0.309	-0.1761	-0.1329	0.9043818674065289	1.0	False
ITPR3	CD44	12	167	-0.1932	-0.1808	-0.0124	0.7664371172739175	1.0	False
EXPH5	CD44	5	174	0.135	-0.1904	0.3254	0.9088076050176378	1.0	False
PYGL	CD44	5	174	-0.45	-0.1761	-0.2739	0.6989929510149655	1.0	False
ING3	CD44	5	174	-0.8116	-0.1803	-0.6313	0.956024281358748	1.0	False
LMTK3	CHI3L1	6	173	0.4368	0.1547	0.2821	0.9906502221313603	1.0	False
LMTK3	CD44	6	173	-0.1633	-0.1808	0.0175	0.9159991714021933	1.0	False
VWA5A	CHI3L1	7	172	-0.679	0.157	-0.8361	0.8469868035586487	1.0	False
ART3	CHI3L1	5	174	-0.0199	0.157	-0.1769	0.929015898451462	1.0	False
TAS1R2	CHI3L1	5	174	1.408	0.1452	1.2628	0.7372142090367616	1.0	False
OR1Q1	CHI3L1	5	174	-0.1476	0.166	-0.3135	0.7372142090367616	1.0	False
NIM1	CD44	6	173	-0.2625	-0.1798	-0.0826	0.8481707011974543	1.0	False
NFATC4	CD44	7	172	-0.8116	-0.1761	-0.6355	0.795978722888068	1.0	False
DIP2A	CD44	10	169	-0.0313	-0.1808	0.1495	0.9874722452489647	1.0	False
TNK2	CHI3L1	8	171	-0.6915	0.1594	-0.8508	0.8078391948769943	1.0	False
TNK2	CD44	8	171	0.0994	-0.1808	0.2802	0.9972678006081099	1.0	False
